Academy Name,Language Code,Language Name,Native Name,Level,Lesson Number,Lesson ID,Lesson Title,Story Status,Dialogue Status,Grammar Status,Conjugation Status,Vocabulary Count,Expressions Count,Arabic Meaning Status,Download Path
"Polyglot Academy","FR","French","Français","A2",36,"FR-A2-036","Lesson 36: Biographies & Life Events (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-036.json"
"Polyglot Academy","FR","French","Français","A2",37,"FR-A2-037","Lesson 37: Historical Figures (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/FR/A2/FR-A2-037.json"
"Polyglot Academy","FR","French","Français","A2",38,"FR-A2-038","Lesson 38: Historical Figures (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-038.json"
"Polyglot Academy","FR","French","Français","A2",39,"FR-A2-039","Lesson 39: Talking about Vacations (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/FR/A2/FR-A2-039.json"
"Polyglot Academy","FR","French","Français","A2",40,"FR-A2-040","Lesson 40: Talking about Vacations (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-040.json"
"Polyglot Academy","FR","French","Français","A2",41,"FR-A2-041","Lesson 41: Imperfect Tense Introduction (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-041.json"
"Polyglot Academy","FR","French","Français","A2",42,"FR-A2-042","Lesson 42: Imperfect Tense Introduction (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/FR/A2/FR-A2-042.json"
"Polyglot Academy","FR","French","Français","A2",43,"FR-A2-043","Lesson 43: Describing Childhood Memories (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/FR/A2/FR-A2-043.json"
"Polyglot Academy","FR","French","Français","A2",44,"FR-A2-044","Lesson 44: Describing Childhood Memories (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-044.json"
"Polyglot Academy","FR","French","Français","A2",45,"FR-A2-045","Lesson 45: Imperfect vs Perfect/Preterite (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/FR/A2/FR-A2-045.json"
"Polyglot Academy","FR","French","Français","A2",46,"FR-A2-046","Lesson 46: Imperfect vs Perfect/Preterite (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-046.json"
"Polyglot Academy","FR","French","Français","A2",47,"FR-A2-047","Lesson 47: Interrupted Actions in the Past (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-047.json"
"Polyglot Academy","FR","French","Français","A2",48,"FR-A2-048","Lesson 48: Interrupted Actions in the Past (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-048.json"
"Polyglot Academy","FR","French","Français","A2",49,"FR-A2-049","Lesson 49: Storytelling Basics (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-049.json"
"Polyglot Academy","FR","French","Français","A2",50,"FR-A2-050","Lesson 50: Storytelling Basics (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-050.json"
"Polyglot Academy","FR","French","Français","A2",51,"FR-A2-051","Lesson 51: Near Future (Going to) (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/FR/A2/FR-A2-051.json"
"Polyglot Academy","FR","French","Français","A2",52,"FR-A2-052","Lesson 52: Near Future (Going to) (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/FR/A2/FR-A2-052.json"
"Polyglot Academy","FR","French","Français","A2",53,"FR-A2-053","Lesson 53: Simple Future Tense (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/FR/A2/FR-A2-053.json"
"Polyglot Academy","FR","French","Français","A2",54,"FR-A2-054","Lesson 54: Simple Future Tense (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-054.json"
"Polyglot Academy","FR","French","Français","A2",55,"FR-A2-055","Lesson 55: Making Predictions (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-055.json"
"Polyglot Academy","FR","French","Français","A2",56,"FR-A2-056","Lesson 56: Making Predictions (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-056.json"
"Polyglot Academy","FR","French","Français","A2",57,"FR-A2-057","Lesson 57: New Years Resolutions (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-057.json"
"Polyglot Academy","FR","French","Français","A2",58,"FR-A2-058","Lesson 58: New Years Resolutions (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-058.json"
"Polyglot Academy","FR","French","Français","A2",59,"FR-A2-059","Lesson 59: Future Plans & Ambitions (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/FR/A2/FR-A2-059.json"
"Polyglot Academy","FR","French","Français","A2",60,"FR-A2-060","Lesson 60: Future Plans & Ambitions (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/FR/A2/FR-A2-060.json"
"Polyglot Academy","FR","French","Français","A2",61,"FR-A2-061","Lesson 61: Direct Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-061.json"
"Polyglot Academy","FR","French","Français","A2",62,"FR-A2-062","Lesson 62: Direct Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/FR/A2/FR-A2-062.json"
"Polyglot Academy","FR","French","Français","A2",63,"FR-A2-063","Lesson 63: Indirect Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-063.json"
"Polyglot Academy","FR","French","Français","A2",64,"FR-A2-064","Lesson 64: Indirect Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-064.json"
"Polyglot Academy","FR","French","Français","A2",65,"FR-A2-065","Lesson 65: Double Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-065.json"
"Polyglot Academy","FR","French","Français","A2",66,"FR-A2-066","Lesson 66: Double Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-066.json"
"Polyglot Academy","FR","French","Français","A2",67,"FR-A2-067","Lesson 67: Giving Commands (Imperative) (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-067.json"
"Polyglot Academy","FR","French","Français","A2",68,"FR-A2-068","Lesson 68: Giving Commands (Imperative) (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-068.json"
"Polyglot Academy","FR","French","Français","A2",69,"FR-A2-069","Lesson 69: Polite Requests (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-069.json"
"Polyglot Academy","FR","French","Français","A2",70,"FR-A2-070","Lesson 70: Polite Requests (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/FR/A2/FR-A2-070.json"
"Polyglot Academy","FR","French","Français","A2",71,"FR-A2-071","Lesson 71: Comparisons of Equality (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/FR/A2/FR-A2-071.json"
"Polyglot Academy","FR","French","Français","A2",72,"FR-A2-072","Lesson 72: Comparisons of Equality (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-072.json"
"Polyglot Academy","FR","French","Français","A2",73,"FR-A2-073","Lesson 73: Comparisons of Superiority/Inferiority (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/FR/A2/FR-A2-073.json"
"Polyglot Academy","FR","French","Français","A2",74,"FR-A2-074","Lesson 74: Comparisons of Superiority/Inferiority (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/FR/A2/FR-A2-074.json"
"Polyglot Academy","FR","French","Français","A2",75,"FR-A2-075","Lesson 75: Superlatives (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/FR/A2/FR-A2-075.json"
"Polyglot Academy","FR","French","Français","A2",76,"FR-A2-076","Lesson 76: Superlatives (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-076.json"
"Polyglot Academy","FR","French","Français","A2",77,"FR-A2-077","Lesson 77: Adverbs of Manner (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/FR/A2/FR-A2-077.json"
"Polyglot Academy","FR","French","Français","A2",78,"FR-A2-078","Lesson 78: Adverbs of Manner (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-078.json"
"Polyglot Academy","FR","French","Français","A2",79,"FR-A2-079","Lesson 79: Describing Personality in Depth (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/FR/A2/FR-A2-079.json"
"Polyglot Academy","FR","French","Français","A2",80,"FR-A2-080","Lesson 80: Describing Personality in Depth (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-080.json"
"Polyglot Academy","FR","French","Français","A2",81,"FR-A2-081","Lesson 81: Prepositions of Place (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-081.json"
"Polyglot Academy","FR","French","Français","A2",82,"FR-A2-082","Lesson 82: Prepositions of Place (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/FR/A2/FR-A2-082.json"
"Polyglot Academy","FR","French","Français","A2",83,"FR-A2-083","Lesson 83: Prepositions of Time (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/FR/A2/FR-A2-083.json"
"Polyglot Academy","FR","French","Français","A2",84,"FR-A2-084","Lesson 84: Prepositions of Time (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-084.json"
"Polyglot Academy","FR","French","Français","A2",85,"FR-A2-085","Lesson 85: Describing a House Layout (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-085.json"
"Polyglot Academy","FR","French","Français","A2",86,"FR-A2-086","Lesson 86: Describing a House Layout (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-086.json"
"Polyglot Academy","FR","French","Français","A2",87,"FR-A2-087","Lesson 87: Furniture & Appliances (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/FR/A2/FR-A2-087.json"
"Polyglot Academy","FR","French","Français","A2",88,"FR-A2-088","Lesson 88: Furniture & Appliances (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-088.json"
"Polyglot Academy","FR","French","Français","A2",89,"FR-A2-089","Lesson 89: Household Chores (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-089.json"
"Polyglot Academy","FR","French","Français","A2",90,"FR-A2-090","Lesson 90: Household Chores (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/FR/A2/FR-A2-090.json"
"Polyglot Academy","FR","French","Français","A2",91,"FR-A2-091","Lesson 91: Technology & Gadgets (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-091.json"
"Polyglot Academy","FR","French","Français","A2",92,"FR-A2-092","Lesson 92: Technology & Gadgets (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/A2/FR-A2-092.json"
"Polyglot Academy","FR","French","Français","A2",93,"FR-A2-093","Lesson 93: Internet Vocabulary (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/FR/A2/FR-A2-093.json"
"Polyglot Academy","FR","French","Français","A2",94,"FR-A2-094","Lesson 94: Internet Vocabulary (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/A2/FR-A2-094.json"
"Polyglot Academy","FR","French","Français","A2",95,"FR-A2-095","Lesson 95: Writing a Formal Email (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/FR/A2/FR-A2-095.json"
"Polyglot Academy","FR","French","Français","A2",96,"FR-A2-096","Lesson 96: Writing a Formal Email (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-096.json"
"Polyglot Academy","FR","French","Français","A2",97,"FR-A2-097","Lesson 97: Phone Conversations (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/FR/A2/FR-A2-097.json"
"Polyglot Academy","FR","French","Français","A2",98,"FR-A2-098","Lesson 98: Phone Conversations (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/A2/FR-A2-098.json"
"Polyglot Academy","FR","French","Français","A2",99,"FR-A2-099","Lesson 99: A2 Comprehensive Review (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/FR/A2/FR-A2-099.json"
"Polyglot Academy","FR","French","Français","A2",100,"FR-A2-100","Lesson 100: A2 Comprehensive Review (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/FR/A2/FR-A2-100.json"
"Polyglot Academy","FR","French","Français","B1",1,"FR-B1-001","Lesson 1: Modal Verbs Review & Expansion (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/B1/FR-B1-001.json"
"Polyglot Academy","FR","French","Français","B1",2,"FR-B1-002","Lesson 2: Modal Verbs Review & Expansion (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/FR/B1/FR-B1-002.json"
"Polyglot Academy","FR","French","Français","B1",3,"FR-B1-003","Lesson 3: Giving Advice & Recommendations (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/FR/B1/FR-B1-003.json"
"Polyglot Academy","FR","French","Français","B1",4,"FR-B1-004","Lesson 4: Giving Advice & Recommendations (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/B1/FR-B1-004.json"
"Polyglot Academy","FR","French","Français","B1",5,"FR-B1-005","Lesson 5: Expressing Prohibition (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/B1/FR-B1-005.json"
"Polyglot Academy","FR","French","Français","B1",6,"FR-B1-006","Lesson 6: Expressing Prohibition (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/FR/B1/FR-B1-006.json"
"Polyglot Academy","FR","French","Français","B1",7,"FR-B1-007","Lesson 7: Permission & Rules (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/B1/FR-B1-007.json"
"Polyglot Academy","FR","French","Français","B1",8,"FR-B1-008","Lesson 8: Permission & Rules (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/B1/FR-B1-008.json"
"Polyglot Academy","FR","French","Français","B1",9,"FR-B1-009","Lesson 9: Workplace Etiquette (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/FR/B1/FR-B1-009.json"
"Polyglot Academy","FR","French","Français","B1",10,"FR-B1-010","Lesson 10: Workplace Etiquette (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/FR/B1/FR-B1-010.json"
"Polyglot Academy","FR","French","Français","B1",11,"FR-B1-011","Lesson 11: Expressing Complex Opinions (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/B1/FR-B1-011.json"
"Polyglot Academy","FR","French","Français","B1",12,"FR-B1-012","Lesson 12: Expressing Complex Opinions (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/FR/B1/FR-B1-012.json"
"Polyglot Academy","FR","French","Français","B1",13,"FR-B1-013","Lesson 13: Agreeing & Disagreeing Politely (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/FR/B1/FR-B1-013.json"
"Polyglot Academy","FR","French","Français","B1",14,"FR-B1-014","Lesson 14: Agreeing & Disagreeing Politely (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/FR/B1/FR-B1-014.json"
"Polyglot Academy","FR","French","Français","B1",15,"FR-B1-015","Lesson 15: Structuring an Argument (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/B1/FR-B1-015.json"
"Polyglot Academy","FR","French","Français","B1",16,"FR-B1-016","Lesson 16: Structuring an Argument (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/B1/FR-B1-016.json"
"Polyglot Academy","FR","French","Français","B1",17,"FR-B1-017","Lesson 17: Cultural Stereotypes & Truths (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/FR/B1/FR-B1-017.json"
"Polyglot Academy","FR","French","Français","B1",18,"FR-B1-018","Lesson 18: Cultural Stereotypes & Truths (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/B1/FR-B1-018.json"
"Polyglot Academy","FR","French","Français","B1",19,"FR-B1-019","Lesson 19: Current Events (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/FR/B1/FR-B1-019.json"
"Polyglot Academy","FR","French","Français","B1",20,"FR-B1-020","Lesson 20: Current Events (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/FR/B1/FR-B1-020.json"
"Polyglot Academy","FR","French","Français","B1",21,"FR-B1-021","Lesson 21: Conditional Mood Introduction (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/FR/B1/FR-B1-021.json"
"Polyglot Academy","FR","French","Français","B1",22,"FR-B1-022","Lesson 22: Conditional Mood Introduction (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/FR/B1/FR-B1-022.json"
"Polyglot Academy","FR","French","Français","B1",23,"FR-B1-023","Lesson 23: Expressing Wishes & Desires (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/FR/B1/FR-B1-023.json"
"Polyglot Academy","FR","French","Français","B1",24,"FR-B1-024","Lesson 24: Expressing Wishes & Desires (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/FR/B1/FR-B1-024.json"
"Polyglot Academy","FR","French","Français","B1",25,"FR-B1-025","Lesson 25: Hypothetical Scenarios (If clauses type 2) (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/FR/B1/FR-B1-025.json"
"Polyglot Academy","FR","French","Français","B1",26,"FR-B1-026","Lesson 26: Hypothetical Scenarios (If clauses type 2) (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/FR/B1/FR-B1-026.json"
